#Nsample
#Chi2
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O12 : x (arcsec)
#O12 : y (arcsec)
#O12 : sigma (km/s)
#O12 : rcut (arcsec)
#O13 : sigma (km/s)
#O13 : rcut (arcsec)
#O14 : sigma (km/s)
#O14 : rcut (arcsec)
#Redshift of 100.0
#Redshift of 200.0
#Redshift of 300.0
#Redshift of 400.0
9 694.753860 4.830804 0.302096 0.687226 77.798515 24.411529 1217.737829 1.331671 -0.672455 884.566556 5.975659 67.087181 3.496956 176.448961 3.859364 2.473948 1.306461 3.311093 2.723498 
9 688.447322 4.830804 0.144577 0.699384 77.691760 24.920133 1219.339132 1.390855 -0.401804 871.434080 6.641709 36.269367 0.778747 240.987282 2.022636 2.496775 1.303057 3.298208 2.637306 
9 688.178642 4.830804 0.316160 0.690596 77.776168 24.597550 1217.800257 1.420313 -0.505570 887.025524 6.024098 57.600204 16.080886 227.394124 2.503193 2.471135 1.293940 3.325610 2.701650 
9 685.899990 4.830804 -0.098508 0.703432 77.707097 24.775865 1216.304162 1.385415 -0.368075 879.199659 6.478817 49.882636 4.094140 324.835131 0.977664 2.487965 1.286614 3.308101 2.702539 
9 691.382404 4.830804 -0.139275 0.694945 77.772428 24.391717 1214.517794 1.367758 -0.486143 907.412146 5.895110 59.547358 3.452093 263.876510 1.421347 2.476742 1.285972 3.323789 2.725585 
9 686.161290 4.830804 0.082787 0.700235 77.638369 24.753519 1217.530798 1.385415 -0.298361 867.105112 6.555128 36.483118 2.001676 312.578034 1.114549 2.526805 1.294238 3.306718 2.734780 
9 687.118658 4.830804 -0.041282 0.695542 77.665652 24.220921 1213.570416 1.449241 -0.330731 873.134512 6.248861 63.662344 24.086398 281.282999 1.472730 2.511321 1.309742 3.308721 2.769511 
9 691.249443 4.830804 0.138357 0.702551 77.656722 24.975668 1218.055274 1.406683 -0.309706 864.744589 6.708169 22.045886 12.081202 282.214998 1.158103 2.533351 1.293344 3.302332 2.744296 
9 694.676878 4.830804 -0.052580 0.696837 77.697545 24.702436 1217.472304 1.321877 -0.396455 887.372958 6.245665 30.059816 3.773260 266.698917 1.303896 2.517563 1.288606 3.313553 2.749663 
10 690.453908 4.830804 -0.109681 0.695549 77.738615 24.326153 1213.235833 1.406683 -0.392858 898.700564 5.985041 59.304270 18.074086 345.354601 0.876133 2.483669 1.294622 3.325076 2.763788 
10 688.178315 4.830804 0.680324 0.675089 77.757058 24.092811 1218.345074 1.449241 -0.581080 875.662775 5.743467 69.162586 0.556610 164.568956 4.599404 2.488028 1.328742 3.324239 2.736470 
10 684.219311 4.830804 0.457483 0.686139 77.749709 24.465621 1219.558796 1.397641 -0.578189 870.138638 6.157684 65.424323 0.725093 174.960345 4.203944 2.480427 1.314284 3.306933 2.682678 
10 693.963378 4.830804 0.263785 0.689988 77.845287 24.370253 1215.185741 1.449241 -0.618584 898.047473 5.804268 74.555353 20.196440 219.502959 2.748686 2.432887 1.293665 3.330750 2.746426 
10 691.068760 4.830804 -0.116461 0.709278 77.657988 25.087013 1218.849226 1.365258 -0.355776 860.947147 7.012807 38.498530 18.542547 261.024712 1.572281 2.509243 1.293620 3.282363 2.660467 
10 689.540933 4.830804 0.255633 0.704609 77.595798 25.197652 1221.730727 1.449241 -0.332821 840.412093 7.213608 7.427754 19.132225 203.768556 2.953372 2.576846 1.302738 3.271447 2.694344 
10 680.469200 4.830804 0.144425 0.699823 77.653895 24.846113 1218.342044 1.449241 -0.318395 867.841794 6.578996 32.756997 7.471236 287.641383 1.299724 2.519269 1.294893 3.307027 2.720033 
10 688.701163 4.830804 0.323790 0.695341 77.738842 24.981725 1220.819177 1.385415 -0.465014 877.150365 6.330662 36.938508 22.427113 232.147442 2.341685 2.491005 1.282957 3.317514 2.669932 
10 693.765648 4.830804 -0.035601 0.697460 77.659759 24.713418 1218.947552 1.330951 -0.366349 878.617753 6.331248 34.308305 19.722689 280.408351 1.439766 2.513940 1.285304 3.311709 2.674623 
10 705.302316 4.830804 0.107213 0.690742 77.797330 24.488805 1217.219614 1.305345 -0.652952 893.676059 5.862761 58.876135 1.132744 195.301831 3.071573 2.502524 1.282558 3.316769 2.775315 
11 692.443401 4.830804 0.320757 0.692195 77.790016 24.353034 1216.555125 1.397641 -0.664335 863.844124 6.407679 83.269926 0.330464 160.057602 4.662691 2.445258 1.327839 3.287622 2.708570 
11 682.910853 4.830804 0.758891 0.676340 77.781191 24.511934 1222.315176 1.449241 -0.640639 884.595569 5.705199 53.986017 0.790217 174.814309 4.325267 2.472466 1.302902 3.338830 2.614422 
11 696.918787 4.830804 0.108333 0.704287 77.687580 25.212370 1221.986365 1.353668 -0.484362 857.504537 6.909632 28.611061 13.537039 193.277022 3.149270 2.536758 1.286619 3.278685 2.665292 
11 699.808474 4.830804 0.201715 0.690076 77.759469 24.413312 1214.770714 1.376970 -0.416127 898.296280 5.832199 52.312034 7.622146 272.126977 1.318279 2.495988 1.292388 3.338104 2.771524 
11 678.938790 4.830804 0.324384 0.697146 77.745107 24.914943 1219.849996 1.449241 -0.510545 865.444667 6.589878 53.849226 0.740412 198.450138 3.266880 2.487179 1.302499 3.296181 2.695670 
11 698.280820 4.830804 0.038337 0.704802 77.671498 24.968264 1219.852828 1.320857 -0.417725 858.243656 6.829231 48.891860 23.331386 224.865998 2.551416 2.515123 1.289166 3.284769 2.689510 
11 681.358010 4.830804 0.296371 0.694726 77.712941 24.681862 1218.926024 1.449241 -0.469834 863.413544 6.508924 58.747609 1.050371 202.080430 3.293636 2.496548 1.309443 3.296242 2.708110 
11 688.473156 4.830804 0.068643 0.700970 77.602186 24.736187 1216.843819 1.385415 -0.252826 861.684182 6.713976 26.835739 23.965109 338.790985 0.930954 2.546001 1.306293 3.298864 2.749612 
11 691.537869 4.830804 0.247692 0.691503 77.730208 24.628942 1219.180549 1.370503 -0.451187 885.298729 6.044112 51.076158 9.276347 249.913734 2.156063 2.478761 1.285147 3.327649 2.622453 
11 696.416866 4.830804 -0.186055 0.702528 77.704551 24.809878 1217.325611 1.304196 -0.392367 887.649383 6.329324 36.833573 10.418464 319.397157 0.856996 2.504037 1.273281 3.312815 2.754122 
12 685.142340 4.830804 0.302356 0.691695 77.768329 24.338532 1216.327174 1.449241 -0.576123 866.358360 6.340316 78.856385 0.467200 178.302616 4.082849 2.458449 1.324121 3.294214 2.716992 
12 697.851322 4.830804 0.108038 0.700355 77.658077 24.743920 1219.040634 1.345480 -0.382266 859.639045 6.562687 53.728950 20.319155 239.285989 2.378035 2.522637 1.285687 3.298060 2.697007 
12 692.030788 4.830804 0.192024 0.696692 77.584072 24.694930 1218.724059 1.420313 -0.254890 858.829535 6.477292 21.526385 11.171884 300.047509 1.304850 2.567241 1.288788 3.311079 2.744136 
12 689.384917 4.830804 0.037150 0.703259 77.757461 24.805587 1217.077749 1.420313 -0.487068 872.313460 6.500787 63.459017 24.200169 232.215462 2.298622 2.477513 1.284140 3.299565 2.701858 
12 687.654110 4.830804 0.146759 0.702305 77.712161 24.793701 1216.193477 1.420313 -0.381212 865.190766 6.751105 56.773840 21.474476 245.388381 1.930896 2.484915 1.313028 3.293365 2.737850 
12 686.244448 4.830804 0.063253 0.701170 77.772517 24.772433 1217.052748 1.449241 -0.454811 886.723892 6.238009 61.876054 19.022390 291.961836 1.437669 2.445254 1.273381 3.322393 2.679027 
12 684.401309 4.830804 0.443913 0.693650 77.692772 25.069075 1223.029103 1.449241 -0.448423 864.076475 6.495509 17.704464 9.356903 207.425526 3.049918 2.524329 1.288641 3.307354 2.644801 
12 685.726266 4.830804 -0.037593 0.700554 77.713800 24.678198 1216.325781 1.385415 -0.376520 881.670470 6.354491 54.083481 22.102860 321.370284 1.123786 2.477132 1.288639 3.314258 2.692957 
12 682.823196 4.830804 0.378852 0.693717 77.699212 24.871470 1220.453436 1.449241 -0.389227 872.481716 6.337196 37.329417 18.582525 252.949264 2.060256 2.495791 1.290173 3.321223 2.658920 
12 698.234586 4.830804 -0.091752 0.704763 77.749187 24.927499 1217.283342 1.280313 -0.474831 877.547750 6.660459 51.176683 1.211404 236.730702 1.922875 2.475386 1.295451 3.292660 2.755169 
13 686.019393 4.830804 0.073758 0.694907 77.600069 24.549303 1216.960931 1.420313 -0.274976 868.447336 6.350485 14.848865 23.001930 281.180053 1.171158 2.573809 1.297989 3.308947 2.681959 
13 691.219263 4.830804 0.332596 0.696566 77.705307 24.933274 1219.359180 1.370503 -0.449949 860.184733 6.702305 37.710065 20.092588 190.119986 3.165369 2.536534 1.312019 3.288602 2.718665 
13 697.274729 4.830804 0.058542 0.695412 77.685074 24.658533 1216.824298 1.289806 -0.350466 887.187349 6.217775 24.865802 22.978204 294.965684 0.951107 2.521342 1.293742 3.319402 2.745188 
13 687.269601 4.830804 -0.165107 0.698348 77.545647 24.413294 1215.416808 1.449241 -0.227741 861.260944 6.498302 23.286625 3.256639 298.915059 0.924587 2.599514 1.301645 3.295831 2.681852 
13 693.544642 4.830804 0.373353 0.683183 77.694334 24.254204 1219.702829 1.360842 -0.536091 867.864698 6.073662 63.529132 0.804739 171.703818 4.364736 2.510106 1.317949 3.303361 2.637958 
